id,age_limit,pegi_tags
23530,m,Animated| Blood| Mild| Language| Mild| Suggestive| Themes| Violence
1226470,m,Violence| Interactive| Elements| Users| Interact| In-Game| Purchases
878464,m,Crude| Humor| Mild| Blood| Mild| Language| Suggestive| Themes| Violence
323230,null,
329440,null,
773600,m,Violent| References
294810,null,
1351450,null,
344240,null,
201802,null,
809880,null,
16180,null,
349220,m,Intense| Violence| BloodDrug| Reference| LanguageUsers| Interact| Minimum| Age| Requirement
431700,null,
1001140,null,
1066130,null,
1036370,null,
237740,null,
60,null,
941958,m,Blood| Partial| Nudity| Strong| Language| Violence
1015610,null,
589510,m,Mild| Fantasy| Violence
529620,null,
910630,null,
919280,null,
1064130,null,
859350,m,Language| Fantasy| Violence
412740,null,
986020,null,
201805,null,
969020,null,
658830,null,
618850,null,
267772,m,Violent| References
539650,null,
710610,m,"Mild| Fantasy| Violence,| Alcohol| and| Tobacco| Reference,| Crude| Humor"
789100,null,
249630,null,
617700,null,
434000,null,
781130,null,
641000,m,Cartoon| Violence
489380,null,
408520,null,
314180,null,
322210,null,
6870,m,Language| Use| of| Alcohol| Mild| Suggestive| Themes| Violence
680830,null,
214730,null,
1167870,null,
392950,null,
740143,m,Cartoon| Violence| Mild| Blood| Mild| Language| Mild| Suggestive| Themes
1000718,null,
229621,m,Blood| and| Gore| Intense| Violence| Language
896715,null,
454350,m,Blood| Intense| Violence| Interactive| Elements| Users| Interact
359650,null,
40,null,
303790,null,
379568,null,
1191210,null,
1235742,m,Violence| Sexual| Themes| Crude| Humor
7620,null,
561600,null,
1273790,null,
282530,m,"Blood| and| Gore,| Partial| Nudity,| Suggestive| Themes,| Violence"
303290,null,
1031480,null,
422510,m,Fantasy| Violence| Mild| Blood
286480,m,Blood| Mild| Sexual| Themes| Violence
994210,null,
1108450,null,
618920,null,
664090,null,
957110,null,
1038500,null,
799331,m,Intense| Violence| Blood| and| Gore| Strong| Language| Partial| Nudity
1248330,m,Mild| Blood| Suggestive| Themes| ViolenceUsers| Interact| In-Game| Purchases
418520,null,
543260,m,Fantasy| Violence| Use| of| Tobacco
882250,null,
996720,m,Blood| Mild| Language| Use| of| Alcohol| Violence
995970,m,Violence
231160,null,
33460,m,Mild| Violence
758770,m,Cartoon| Violence| Mild| Language| Mild| Suggestive| Themes
374280,null,
841250,m,Blood| and| Gore| Intense| Violence| Strong| Language
201804,null,
364340,null,
255910,null,
208814,m,"Blood| and| Gore,| Intense| Violence,| Strong| Language"
686890,m,Language
813700,null,
260130,null,
868429,m,Blood| Intense| Violence| Strong| Language
359840,m,Mild| Fantasy| Violence
1169100,null,
868428,m,Blood| Intense| Violence| Strong| Language
1056690,null,
968950,null,
889040,null,
1233950,null,
1036580,null,
945450,null,
615380,null,
750470,null,
966610,null,
422910,null,
461950,null,
631560,null,
1348920,null,
1192640,null,
809440,null,
679260,null,
681390,null,
1074080,m,Language| Partial| Nudity| Sexual| Themes
247304,null,
404530,null,
1280420,null,
1026970,null,
251630,null,
419460,null,
1194570,null,
844930,null,
320360,m,Blood| and| Gore| Intense| Violence| Strong| Language
247430,m,"Blood| and| Gore,| Intense| Violence,| Strong| Language,| Strong| Sexual| Content,| Use| of| Drugs"
208544,m,Alcohol| Reference| Animated| Blood| Fantasy| Violence
1081510,null,
1048870,null,
1048872,null,
453280,m,"Intense| Violence,| Blood| and| Gore,| Alcohol| Reference"
320361,m,Blood| and| Gore| Intense| Violence| Strong| Language
1065180,null,
1048873,null,
865830,null,
284441,null,
712340,null,
32720,m,Animated| Violence
764230,null,
993790,null,
15240,m,Mild| Violence
495110,null,
794540,null,
904540,m,Animated| Blood| Animated| Violence
798290,null,
1117480,null,
1156730,null,
368080,null,
878380,null,
682140,null,
1020820,null,
302590,null,
367330,null,
225832,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
286460,m,Blood| LanguageSexual| Themes| Use| of| Alcohol| Violence
588040,m,Violence| BloodDrug| Reference| LanguageSexual| Content
351920,null,
377680,null,
1048871,null,
1048876,null,
411930,null,
1072562,m,Mild| Violence
1043230,null,
1215110,m,Fantasy| Violence| LanguageSuggestive| Themes
283270,null,
326840,null,
381020,null,
984800,null,
893010,null,
1230830,null,
710800,null,
38080,null,
506260,m,Alcohol| Reference| Fantasy| Violence| Mild| Blood| Suggestive| Themes| Use| of| Tobacco
1128020,null,
598400,null,
986090,null,
528250,null,
465480,m,Violence
770976,m,Blood| Mild| Language| Use| of| Alcohol| Violence
273580,null,
600370,null,
527290,m,Fantasy| Violence| LanguagePartial| Nudity| Use| of| Alcohol
686680,null,
833360,null,
39500,m,Blood| and| Gore| LanguageSexual| Themes| Use| of| Drugs| Violence
200960,null,
987400,m,Cartoon| Violence
381990,null,
959000,null,
1065100,null,
977690,m,Fantasy| Violence| Mild| Language
266010,null,
798590,null,
39190,m,Blood| and| Gore| Violence
514310,null,
391040,null,
1049940,m,Blood| and| Gore| LanguageMild| Suggestive| Themes| Use| of| Alcohol| Violence
1045580,null,
8400,null,
382050,null,
1147480,m,Alcohol| Reference| Suggestive| Themes| ViolenceInteractive| Elements| Users| Interact| In-Game| Purchases
549160,m,Animated| Violence
273590,null,
463791,m,"Intense| Violence,| Blood| and| Gore,| Alcohol| Reference"
320140,null,
1208260,null,
545600,null,
476420,null,
1043240,null,
445310,null,
4850,m,Blood| Violence
737800,null,
856990,null,
1210150,null,
568320,null,
265890,null,
842150,null,
6420,m,Alcohol| Reference| Fantasy| Violence| Mild| Language| Sexual| Themes
329860,null,
252450,null,
595770,null,
665380,m,Violence| Blood| and| Gore| Language
1189490,null,
45700,m,Language| Sexual| Themes| Violence| Blood
828640,null,
1056180,null,
308420,m,Violence
253110,null,
237850,m,Violence| BloodSexual| Themes| Strong| Language
1034900,m,Mild| Fantasy| Violence| Mild| Language
711680,m,Blood| and| Gore| LanguageMild| Suggestive| Themes| Use| of| Alcohol| Violence
434730,null,
510510,m,Blood| LanguageSuggestive| Themes| Violence
307580,null,
21780,m,Blood| Drug| Reference| Intense| Violence| Partial| Nudity| Sexual| Themes| Strong| Language
878461,m,Crude| Humor| Mild| Blood| Mild| Language| Suggestive| Themes| Violence
1196788,null,
782270,null,
601810,null,
668980,null,
291900,null,
1106080,null,
1055338,null,
976390,null,
269730,null,
654120,null,
495570,null,
963060,null,
1094710,null,
392470,m,Mild| Language| Mild| Violence
267630,null,
435910,null,
967350,null,
1302860,null,
1277570,m,Mild| Blood| Mild| Fantasy| Violence
630720,null,
247300,null,
616110,null,
355800,null,
455570,m,Blood| Drug| Reference| Strong| Language| Violence
1209461,null,
570460,m,Fantasy| Violence
454410,null,
250680,m,Violence| Blood
926340,null,
244030,null,
415700,m,Fantasy| Violence| Mild| Blood
623700,null,
610380,null,
1185160,null,
1015050,m,Fantasy| Violence| Suggestive| Themes| Partial| Nudity
348550,null,
1227400,null,
545980,m,Crude| humorFantasy| violenceLanguage| Tobacco| Use
906810,null,
713460,null,
711172,m,Blood| and| Gore| LanguageMild| Suggestive| Themes| Use| of| Alcohol| Violence
31900,m,Mild| Violence
490370,null,
1038280,null,
385760,null,
1153430,null,
741370,null,
539330,null,
225831,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
1257440,null,
667530,null,
240340,m,Fantasy| Violence
726250,null,
351990,null,
224143,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
1274300,null,
573832,m,Intense| Violence| Partial| Nudity| Sexual| Themes| Strong| Language| Use| of| Drugs| Blood| and| Gore
545540,m,Sexual| Themes
857450,null,
287840,m,Fantasy| Violence
267775,m,Violent| References
1162160,null,
525510,null,
524010,null,
426790,null,
227380,m,"Animated| Blood,| Fantasy| Violence,| Mild| Suggestive| Themes"
457210,null,
628050,null,
1199630,null,
3450,null,
995770,m,Violence| Users| Interact
339580,m,Violence| Blood
247298,null,
1015140,null,
734740,m,Violence| Users| Interact
546430,null,
1146940,null,
927250,null,
981770,m,Sexual| Themes
1044870,null,
262940,null,
526130,null,
347610,null,
368640,m,Blood| Fantasy| Violence
1101450,null,
225834,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
919370,null,
319080,null,
1054550,null,
224166,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
1359470,null,
841150,null,
572220,m,Fantasy| Violence
1214810,null,
31920,m,Mild| Violence
551700,null,
22470,m,Blood| and| Gore| Intense| Violence| Sexual| Content| Strong| Language| Use| of| Drugs
871420,null,
423365,null,
225826,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
367580,null,
1036480,null,
323320,null,
1100160,null,
247306,null,
428340,null,
224164,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
629770,null,
402020,m,Violence| BloodStrong| Language
1163740,null,
758320,null,
616620,null,
1028920,m,Blood| Intense| Violence| Strong| Language
511740,m,Sexual| Themes
280850,m,Blood| Partial| Nudity| Strong| Sexual| Content| Strong| Language| Violence
1267260,null,
209370,null,
541660,m,Cartoon| Violence
396480,null,
663390,null,
579020,null,
390730,m,Language| Fantasy| Violence
341040,null,
225821,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
275200,null,
751450,null,
685300,null,
873890,null,
580731,null,
923810,null,
1058130,null,
423366,null,
526490,null,
1054730,m,Alcohol| Reference| Mild| Fantasy| Violence
1103730,null,
771420,null,
252890,m,"Blood,| Mild| Suggestive| Themes,| Mild| Violence"
500290,null,
482450,null,
549840,null,
1019930,null,
720960,m,Cartoon| Violence
552060,null,
312790,null,
462990,null,
349270,m,Blood| Violence
532021,m,Fantasy| Violence| Suggestive| Themes| Partial| Nudity
970560,null,
17100,null,
403410,null,
224161,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
225827,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
224500,null,
1168660,null,
745850,null,
1162650,null,
692840,null,
359050,null,
666820,null,
1118026,m,Blood| Mild| Language| Use| of| Alcohol| Violence
264200,null,
1076550,null,
935070,null,
1249070,m,violence
550080,null,
297830,null,
1060670,null,
251210,null,
384630,null,
778400,null,
464591,null,
1386730,null,
662680,null,
247299,null,
364930,null,
1059291,m,Violent| References
1053830,null,
888630,null,
342610,null,
403950,null,
1180120,null,
423368,null,
676510,null,
435111,m,Blood| and| Gore| Intense| Violence| Strong| Language
1381980,null,
255420,m,Violence| BloodSuggestive| Themes
702660,m,Intense| Violence| Blood| and| Gore| Suggestive| Themes| Strong| Language
333950,null,
735000,m,Intense| Violence| Blood| and| Gore| Suggestive| Themes| Strong| Language
967282,null,
826540,null,
1198400,null,
560170,m,Animated| Violence
690530,null,
339350,null,
941962,m,Blood| Partial| Nudity| Strong| Language| Violence
206210,m,Blood| Suggestive| Themes| Violence
1235741,m,Violence| Sexual| Themes| Crude| Humor
1160243,m,Blood| and| Gore| Intense| Violence| Strong| Language| Users| Interact| In-Game| Purchases
265210,null,
215930,m,Blood| Strong| Language| Violence
907470,null,
1045080,null,
823610,null,
207690,null,
7000,m,Blood| LanguageSuggestive| Themes| Violence
296570,null,
433850,m,Violence| Blood
783870,m,Violence
912170,null,
906510,null,
469720,null,
37220,null,
249650,null,
730870,null,
1142220,null,
256321,m,Cartoon| Violence
406150,null,
808100,null,
901660,null,
828580,null,
38450,null,
294680,null,
893030,null,
1201310,null,
1347420,null,
1250250,m,Animated| Blood| Comic| Mischief| Fantasy| Violence| Mild| Language| Use| of| Tobacco
240360,m,"Fantasy| Violence,| Suggestive| Themes"
208813,m,"Blood| and| Gore,| Intense| Violence,| Strong| Language"
363930,null,
604330,null,
250110,m,Fantasy| Violence| Mild| Language
990430,null,
213195,m,Violence| BloodAlcohol| Reference| Suggestive| Themes
453690,null,
1065260,null,
1259000,null,
646670,null,
299400,null,
951670,null,
461800,null,
345200,null,
15380,m,Alcohol| Reference| Blood| and| Gore| Fantasy| Violence| Mild| Language| Suggestive| Themes
1070580,null,
428080,null,
1356222,null,
1075400,null,
628060,null,
43000,m,Blood| LanguageMild| Suggestive| Themes| Violence
475190,null,
1113821,null,
1050460,m,Blood| Partial| Nudity| Strong| Language| ViolenceIn-Game| Purchases
394760,null,
233150,null,
317040,null,
320371,m,Blood| and| Gore| Intense| Violence| Strong| Language
8200,null,
655790,null,
330460,null,
294440,null,
889700,null,
895480,null,
610160,null,
253030,null,
376200,m,Violence
297920,m,"Animated| Blood,| Mature| Sexual| Themes,| Mild| Language,| Mild| Violence"
717640,null,
1353120,null,
55392,m,Blood| and| Gore| Drug| Reference| Intense| Violence| Partial| Nudity| Sexual| Content| Strong| Language
315460,null,
1200550,m,Blood| and| Gore| Intense| Violence| Strong| Language| Users| Interact| In-Game| Purchases
474764,null,
1056970,m,"Blood| and| Gore,| Strong| Language,| Violence"
307880,null,
411910,null,
848060,m,Violence
704180,m,Violence| Users| Interact
302350,null,
1379221,null,
1630,m,Fantasy| Violence
938270,null,
337840,null,
428370,null,
648780,null,
626790,null,
1374720,null,
1191330,null,
252410,null,
1002430,null,
639560,null,
855630,null,
426690,null,
748300,null,
1058320,m,Mild| Fantasy| Violence
764050,null,
371520,null,
37210,null,
355890,m,Intense| Violence| Blood| and| Gore| Sexual| Themes| Partial| Nudity| Strong| Language| Use| of| Drugs
345430,null,
277752,null,
1204050,null,
227000,null,
551690,null,
480520,m,"Mild| Language,| Suggestive| Themes,| Violence| Online| Interactions| Not| Rated| by| the| ESRB"
16120,null,
284240,null,
289881,m,Blood| and| Gore| Intense| Violence| Mature| Humor| Strong| Language
1237830,null,
806120,m,Violence
1015720,null,
1121590,null,
1305310,null,
529660,m,Fantasy| Violence
273620,null,
658260,m,Fantasy| Violence| Mild| Language| Partial| Nudity| Suggestive| Themes
366690,null,
320370,m,Blood| and| Gore| Intense| Violence| Strong| Language
1230860,null,
1174720,null,
868423,m,Blood| Intense| Violence| Strong| Language
664430,m,Alcohol| Reference| BloodMild| Language| Mild| Suggestive| Themes| Violence
414651,m,Blood| and| Gore| Mild| Language| Violence
290730,null,
1144440,null,
889770,null,
939400,null,
404200,null,
1162560,null,
1097790,m,Fantasy| Violence
465250,null,
901399,m,Alcohol| Reference| Cartoon| Violence| Comic| Mischief| Mild| Language| Suggestive| Themes
385510,null,
543240,null,
464340,null,
715110,null,
601220,null,
1248460,null,
1245950,null,
229626,m,Blood| and| Gore| Intense| Violence| Language
512250,null,
1178140,null,
929010,null,
629330,null,
383080,null,
546260,null,
3300,null,
346460,null,
474765,null,
580730,null,
1265220,null,
354331,null,
94300,null,
65300,null,
356670,null,
936190,m,Fantasy| Violence| Mild| Language| Partial| Nudity| Suggestive| Themes| Use| of| Alcohol
1147960,null,
9070,m,Blood| and| Gore| Intense| Violence
1098080,null,
742520,null,
1104410,m,Alcohol| Reference| Fantasy| Violence| Mild| Suggestive| Themes| Interactive| Elements| Users| Interact
748360,m,Language| Mild| Blood| Mild| Suggestive| Themes| ViolenceUsers| Interact
209670,null,
228260,null,
598490,null,
1260800,null,
805590,null,
544920,null,
327740,null,
267490,m,Blood| Mild| Language| Mild| Suggestive| Themes| Use| of| Tobacco| Violence
1217570,null,
1195480,m,"Blood| and| Gore,| Intense| Violence,| Strong| Language"
427510,null,
1182830,null,
312610,null,
1241040,null,
960920,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
761820,m,Blood| and| Gore| Intense| Violence| Sexual| Themes| Strong| Language| Use| of| Drugs| and| Alcohol
800600,null,
619510,m,Violence| Users| Interact
524580,m,Blood| Fantasy| Violence| Partial| Nudity| LanguageSuggestive| Themes| Use| of| Alcohol
484950,null,
1005930,null,
284390,null,
1347090,null,
703510,null,
1272110,null,
757300,null,
958740,null,
1287056,m,Blood| Mild| Language| Use| of| Alcohol| Violence
272600,null,
31270,null,
825730,m,Cartoon| Violence| Fantasy| Violence
439340,null,
767490,null,
794060,null,
648292,m,Mild| Language
669500,null,
648980,m,Violence| Users| Interact
532790,null,
448190,null,
1042670,null,
1135430,m,Mild| Lyrics| Mild| Violence
1160360,null,
616950,m,Violence| BloodDrug| Reference| Crude| Humor| Use| of| Alcohol
435300,null,
1128540,m,Fantasy| Violence| Mild| Suggestive| Themes
359310,null,
220420,m,Mild| Violence
22200,null,
58610,null,
787740,null,
209630,m,Intense| Violence| Blood| and| Gore
680380,null,
71240,null,
613470,m,Language| Mild| Cartoon| Violence| Use| of| Alcohol| Suggestive| Themes
760810,m,Mild| Fantasy| Violence
370060,null,
1244260,null,
774441,null,
552600,null,
1140130,null,
1038740,null,
1379970,null,
712840,null,
429530,null,
1224820,m,Blood| LanguageSexual| Themes| ViolenceInteractive| Elements| In-Game| Purchases| Users| Interact
1302930,null,
580040,null,
224145,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
451600,null,
568940,m,Blood| Drug| Reference| Strong| Language| Violence
70210,null,
208296,null,
203701,m,Alcohol| Reference| Animated| Blood| Fantasy| Violence
